sample	species	date	parsed_date	latitude	longitude	elevation	datum	location	collectors	samplename	population	seed	notes
Eucalyptus_regnans_Centurion	Eucalyptus regnans							Centurion					
Eucalyptus_relicta_Whicher	Eucalyptus relicta							Whicher					
Eucalyptus_salubris_ANBG	Eucalyptus salubris							ANBG					
Eucalyptus_scyphocalyx	Eucalyptus scyphocalyx							CCA					
Eucalyptus_sideroxylon_ANBG	Eucalyptus sideroxylon							ANBG					
Eucalyptus_tenuipes_ANBG	Eucalyptus tenuipes							ANBG					
Eucalyptus_tricarpa_Arboretum_ACT	Eucalyptus tricarpa							ACT Arboretum					
Eucalyptus_viminalis_Tasmanian_Herbarium	Eucalyptus viminalis							Tasmanian Herbarium					
Eucalyptus_virginea	Eucalyptus virginea							CCA					
CMB0002	Corymbia maculata	2018-12-22T17:55:56Z	2018-12-22T17:55:56Z	-35.76518864	150.1498347	34.95045563934426	WGS84	W off A1 Hwy S of Batemans' Bay					
CMB0003	Corymbia maculata	2018-12-22T18:21:57Z	2018-12-22T18:21:57Z	-35.76251088	150.1445105	58.48713560655738	WGS84	W off A1 Hwy S of Batemans' Bay					
CMB0004	Corymbia maculata	2018-12-22T20:44:32Z	2018-12-22T20:44:32Z	-36.18421901	150.0985728	132.93986911475412	WGS84	E down Kianga Rd. off Hwy A1 S of Bateman's Bay					
CMB0005	Corymbia maculata	2018-12-25T10:00:00Z	2018-12-25T10:00:00Z	-37.832778	144.973333	13	WGS84	Melbourne Royal Botanic Garden near Macpherson Robertson War Memorial Fountain					elevation computed from api.geonames.org/astergdem
CMD0001	Corymbia maculata	2018-11-14T13:52:12Z	2018-11-14T13:52:12Z	-35.6727785	150.296111	-0.620873638	WGS84	Parking lot pullout E of road just entering Durras Beach N of Bateman's Bay					
EMW0001	Eucalyptus melliodora	2019-01-20T20:04:01Z	2019-01-20T20:04:01Z	-36.18417333	150.0986026	397.84771016393444	WGS84	Wombeyan Cave Rd.	Helen Bothwell & Susan Rutherford			Y	
EMW0002	Eucalyptus melliodora	2019-01-20T20:57:36Z	2019-01-20T20:57:36Z	-34.29426229	150.0163724	534.7445767213114	WGS84	Wombeyan Cave Rd.	Helen Bothwell & Susan Rutherford			Y	
EMW0003	Eucalyptus melliodora	2019-01-20T21:27:50Z	2019-01-20T21:27:50Z	-34.2938706	150.0160115	556.600108852459	WGS84	Wombeyan Cave Rd.	Helen Bothwell & Susan Rutherford			Y	
EMW0004	Eucalyptus melliodora	2019-01-20T22:08:09Z	2019-01-20T22:08:09Z	-34.30037412	150.0047701	633.934862295082	WGS84	Wombeyan Cave Rd.	Helen Bothwell & Susan Rutherford			Y	
EMW0005	Eucalyptus melliodora	2019-01-20T22:25:27Z	2019-01-20T22:25:27Z	-34.30002065	150.0023791	650.9869062295082	WGS84	Wombeyan Cave Rd.	Helen Bothwell & Susan Rutherford			Y	Has lots of galls - haven't seen galls on other trees in this area
EMW0006	Eucalyptus melliodora	2019-01-20T23:33:00Z	2019-01-20T23:33:00Z	-34.31277473	150.0875892	270.0770560983607	WGS84	Wombeyan Cave Rd.	Helen Bothwell & Susan Rutherford			Y	
GOL0001	Eucalyptus melliodora	2019-03-19T17:22:22Z	2019-03-19T17:22:22Z	-35.20836473	149.2588769	647.088135	WGS84	S from M23 to Sutton Rd., then dirt rd. W	Helen Bothwell & Kevin Murray			N	
GOL0002	Eucalyptus melliodora	2019-03-19T17:47:09Z	2019-03-19T17:47:09Z	-35.24763865	149.2807351	792.967285	WGS84	S on Sutton Rd., E on Norton Rd, N on Fernloff	Helen Bothwell & Kevin Murray			N	Big, old tree; sampled resprout from base of trunk
GOL0003	Eucalyptus melliodora	2019-03-19T18:58:39Z	2019-03-19T18:58:39Z	-35.28911448	149.4522442	738.412842	WGS84	S out of Bungendore on Gidleigh Lane	Helen Bothwell & Kevin Murray			Y	VERY fecund tree; many low branches, easy to sample
GOL0004	Eucalyptus melliodora	2019-03-19T19:22:07Z	2019-03-19T19:22:07Z	-35.29944534	149.4607546	749.708008	WGS84	Continueing S on Gidleigh Ln	Helen Bothwell & Kevin Murray			Y	Some seed, but all green, looks like this years not yet matured
GOL0005	Eucalyptus melliodora	2019-03-19T20:00:03Z	2019-03-19T20:00:03Z	-35.31586063	149.4957254	807.867432	WGS84	Continueing S on Gidleigh Ln	Helen Bothwell & Kevin Murray			Y	Few seed, but all green, looks like this years not yet matured
GOL0006	Eucalyptus melliodora	2019-03-19T22:49:11Z	2019-03-19T22:49:11Z	-35.59996331	149.8112832	631.226807	WGS84	Sawyer's Ridge Rd, E of Araluen Rd. S of Braidwood	Helen Bothwell & Kevin Murray			N	Higher elevation, few Emel, lots of E. viminalis and Angophora that could be hybridizing w/ these
GOL0007	Eucalyptus melliodora	2019-03-19T22:50:12Z	2019-03-19T22:50:12Z	-35.60009432	149.8113898	630.265381	WGS84	Sawyer's Ridge Rd, E of Araluen Rd. S of Braidwood	Helen Bothwell & Kevin Murray			N	Only ~10m from GOL0006; looks pretty reliable, but not totally sure it's E. mel; resprouted from v. old stump; lots of Angophora and ribbon gum that may be hybridizing w/ these two
GOL0008	Eucalyptus melliodora	2019-03-19T23:39:30Z	2019-03-19T23:39:30Z	-35.6729831	149.8309023	158.501953	WGS84	Araluen Rd	Helen Bothwell & Kevin Murray			Y	Two trunks, one w/ very Emel leaves (broader), the other trunk with thinner, narrower leaves - could be different ontogeny
GOL0009	Eucalyptus melliodora	2019-03-20T00:00:55Z	2019-03-20T00:00:55Z	-35.68992904	149.8492569	146.485474	WGS84	Araluen Rd	Helen Bothwell & Kevin Murray			N	Big, old tree, leaves a bit long & bark a bit pealy, but probably a good Emel, leaves nicely glaucous; lots of ribbonbark in area
GOL0010	Eucalyptus melliodora	2019-03-27T10:18:07Z	2019-03-27T10:18:07Z	-35.34229933	149.8506001	696.836182	WGS84	N out of Braidwood on Nerriga Rd., then W on Brightside Rd. (dirt)	Helen Bothwell			N	Seed too green or too old (already released); E. melliodora quite rare on this trip, perhaps due to being on far eastern edge of their range, but also mass ag clearing associated with their valley/lower elevation open woodland habitat; E. viminalis very common, also lots of red gum and snow gum, some E. bridgesiana, what I think is likely E. fastigata, and E. polyanthemos, E. blakelyi, etc.
GOL0011	Eucalyptus melliodora	2019-03-27T10:34:12Z	2019-03-27T10:34:12Z	-35.34337733	149.8529949	707.4104	WGS84	N out of Braidwood on Nerriga Rd., then W on Brightside Rd. (dirt)	Helen Bothwell			Y	*Seeds may be a bit too young. Bark looks perfect Emel; seeds have 6 valves instead of the typical 5; ~100m from #10, but had seeds so collected
GOL0012	Eucalyptus melliodora	2019-03-27T11:18:19Z	2019-03-27T11:18:19Z	-35.3077793	149.8785983	630.746094	WGS84	Nerriga Rd., large grassy pull-off on left side	Helen Bothwell			Y	*Seeds green; mid-younger tree; seeds really easy to reach and TONS of them, could come back when matured
GOL0013	Eucalyptus melliodora	2019-03-27T12:46:20Z	2019-03-27T12:46:20Z	-35.0883332	150.1207641	560.329834	WGS84	End of Nerriga Rd before entering Morton National Park; pull in entrance between two chainlink fences, small pullout just past the entrance on the right	Helen Bothwell			N	
GOL0014	Eucalyptus melliodora	2019-03-27T12:54:38Z	2019-03-27T12:54:38Z	-35.09359863	150.1175408	589.649902	WGS84	Pulloff on east side of Nerriga Rd. heading back S	Helen Bothwell			N	Collected a single seed, simply verifying taxonomy - typical Emel 5-valved
GOL0015	Eucalyptus melliodora	2019-03-27T14:12:28Z	2019-03-27T14:12:28Z	-35.11480426	149.9193022	628.102539	WGS84	Oallen Ford Rd west, then turn rt. on Jerralong Rd; tree just about 8 meters from intersection	Helen Bothwell			N	
GOL0016	Eucalyptus melliodora	2019-03-27T14:40:32Z	2019-03-27T14:40:32Z	-35.0892744	149.9074582	585.804688	WGS84	Worton Rd. (?) off Oallen Ford Rd.	Helen Bothwell			N	Young tree, didn't look reproductively mature
GOL0017	Eucalyptus melliodora	2019-03-27T15:11:16Z	2019-03-27T15:11:16Z	-35.064829	149.8654812	596.37915	WGS84	Pulloff on W side of Oalla Ford Rd.	Helen Bothwell			N	
GOL0018	Eucalyptus melliodora	2019-03-27T15:33:37Z	2019-03-27T15:33:37Z	-35.08290416	149.8458555	605.27124	WGS84	Sandy Pt. rd W of Oalla Ford Rd., pulloff on N side of the rd.	Helen Bothwell			Y	Great seed tree! And seeds looked mature, nicely dried; collected a LOT.
GOL0019	Eucalyptus melliodora	2019-03-27T16:04:46Z	2019-03-27T16:04:46Z	-35.0929072	149.8306888	633.14917	WGS84	Continue W on Sandy Point Rd.	Helen Bothwell			Y	Seeds nicely dried, look really good; some leaves longer and narrower than other Emel in area, but also many smaller, typicaly obovate young growth; old, gnarled tree; lots of aphids and ants on stems, fought them for the seeds
GOL0020	Eucalyptus melliodora	2019-03-27T16:25:36Z	2019-03-27T16:25:36Z	-35.11568679	149.8138964	630.265381	WGS84	Continuing W down Sandy Point Rd. after it turns to dirt, past turn to Willow Glen Rd.	Helen Bothwell			N	Young tree next to older E. mel;
GOL0021	Eucalyptus melliodora	2019-03-27T16:38:38Z	2019-03-27T16:38:38Z	-35.10303673	149.8190508	631.226807	WGS84	Continuing W down Sandy Point Rd. after it turns to dirt, past turn to Willow Glen Rd.	Helen Bothwell			N	Great dirt road, v. little traffic and seems prime E. mel area; likely more down this road if we want to collect more in this area
GOL0022	Eucalyptus melliodora	2019-04-01T11:32:18Z	2019-04-01T11:32:18Z	-34.96374845	149.8216151	655.73999	WGS84	N to Tarago, Cullala Rd east, then N on Lumley Rd.	Helen Bothwell			N	Small shoot off a big, old tree
GOL0023	Eucalyptus melliodora	2019-04-01T11:40:51Z	2019-04-01T11:40:51Z	-34.95464193	149.8286439	643.24292	WGS84	Continuing NE on Lumley Rd.	Helen Bothwell			Y	Good seed tree; big, old; quite a bit of what I think is E. polyanthemous in this area
GOL0024	Eucalyptus melliodora	2019-04-01T12:26:36Z	2019-04-01T12:26:36Z	-34.91414376	149.8963593	641.801025	WGS84	Continuing NE on Lumley Rd.	Helen Bothwell			N	Big, old tree; possible hybrid?, leaves see greener and maybe a bit pointier than usual E. mel??
GOL0025	Eucalyptus melliodora	2019-04-01T12:52:41Z	2019-04-01T12:52:41Z	-34.90062333	149.9203847	635.55249	WGS84	Continuing NE on Lumley Rd.	Helen Bothwell			Y	LOTS of seed, but not confident in identity; think this is a different box; good box bark, but leaves longer, greener, seeds w/ 5 valves but larger than typical E. mel, umbels longer and not typically in 7, yes in leaf axial; some leaves quite broad like E. polyanthemous, but also many narrow so not E.poly; some upper bark pealing a little almost a bit ribbon-like
GOL0026	Eucalyptus melliodora	2019-04-01T13:55:19Z	2019-04-01T13:55:19Z	-34.85496668	149.9551925	599.503418	WGS84	Howick St. E out of Bungonia towards Bungonia Nat'l Park	Helen Bothwell			Y	Hybrid?? Seeds maybe larger than typical E. mel; leaves longer/thinner?; but 5-valved fruits and 7 umbeld axilary and terminal floral clusters; good recessed leaf margins
GOL0027	Eucalyptus melliodora	2019-04-01T14:20:38Z	2019-04-01T14:20:38Z	-34.85478479	149.9550694	598.301758	WGS84	Right across the road from GOL0026	Helen Bothwell			N	Confident this is a good E.mel!; blue-gray glaucous leaves, younger ones ovate, axilary umbels, perfect bark, boxy below and gray-yellow streaked above
GOL0028	Eucalyptus melliodora	2019-04-01T14:39:12Z	2019-04-01T14:39:12Z	-34.84301266	149.9758547	574.98999	WGS84	Along Howick St.	Helen Bothwell			Y	Few seeds; mid-aged next to big, old E.mel in field but over fence; valves mostly 4 but some 5; leaves right size, shape, and glaucous
GOL0029	Eucalyptus melliodora	2019-04-01T14:53:43Z	2019-04-01T14:53:43Z	-34.85567085	149.9485649	585.08374	WGS84	Pullout on S side of Howick St.	Helen Bothwell			Y	TONS of good looking, mature seed; 5-valved; 100% Emel; big, old tree overhanging rd; perfect glaucous, ovate young and smaller elongated mature leaves w/ recessed margins
GOL0030	Eucalyptus melliodora	2019-04-01T15:25:17Z	2019-04-01T15:25:17Z	-34.82950808	149.9507709	590.37085	WGS84	E side of Jerrara Rd. N out of Bungonia	Helen Bothwell			N	Young to mid-aged
GOL0031	Eucalyptus melliodora	2019-04-01T15:38:26Z	2019-04-01T15:38:26Z	-34.8086674	149.953166	598.061523	WGS84	Continuing N on Jerrara	Helen Bothwell			N	Good E.mel
GOL0032	Eucalyptus melliodora	2019-04-01T16:01:19Z	2019-04-01T16:01:19Z	-34.77803011	149.9807995	646.126953	WGS84	Glynmar Rd. E off Jerrara Rd.	Helen Bothwell			N	Leaves nicely glaucous and shaped
GOL0033	Eucalyptus melliodora	2019-04-01T16:12:51Z	2019-04-01T16:12:51Z	-34.77781638	149.9758829	642.04126	WGS84	Glynmar Rd. E off Jerrara Rd.	Helen Bothwell			Y	TONS of seed
GOL0034	Eucalyptus melliodora	2019-04-01T16:30:00Z	2019-04-01T16:30:00Z	-34.77297993	149.964274	627.861816	WGS84	N on Jerrara Rd, pulloff on W side	Helen Bothwell			Y	TONS of seed
GOL0035	Eucalyptus melliodora	2019-04-03T11:55:29Z	2019-04-03T11:55:29Z	-36.23574081	149.12084	831.419678	WGS84	B23 to B72 then N on Creek St., rt. Uphill on Massie St., tree ~15m inside gate of Nanny Goat Hill Reserve & Outlook on left	Helen Bothwell			Y	Seed 5-valved, good box bark, young, recessed margin glaucous juvenile leaves and smaller, narrower mature leaves. Possibly planted ?? No other Emael for miles, but could be last remnant in ag desert. Ribbonbark (E. viminalis?) v. common, also E. pauciflora, perhaps a bit high elevation for Emel.; Drove S to Cooma; numerous Emel until ~30k N of Cooma, then nearly all valley bottom cleared for ag/grazing
GOL0036	Eucalyptus melliodora	2019-04-03T13:42:11Z	2019-04-03T13:42:11Z	-35.85174596	149.1861647	829.49707	WGS84	Paveys Rd E off Monaro Hwy (B23)	Helen Bothwell			N	Perfect Emel leaves
GOL0037	Eucalyptus melliodora	2019-04-03T13:56:07Z	2019-04-03T13:56:07Z	-35.85356534	149.1830405	850.165039	WGS84	Close to GOL0036, but has seed	Helen Bothwell			Y	Good seed tree, 5-valved, typical leaves & bark
GOL0038	Eucalyptus melliodora	2019-04-03T14:18:59Z	2019-04-03T14:18:59Z	-35.84869579	149.1754083	807.386719	WGS84	Paveys Rd up hill in field N of road	Helen Bothwell			Y	Lots of good seed, typical leaves, beautiful huge old tree. Lots of Emel through here now, also E.viminalis and E.bridgisiana
GOL0039	Eucalyptus melliodora	2019-04-03T14:38:11Z	2019-04-03T14:38:11Z	-35.78823058	149.1674645	808.10791	WGS84	E on Ryrie Hill Rd.	Helen Bothwell			Y	Good seed and leaves, big old tree
GOL0040	Eucalyptus melliodora	2019-04-03T14:56:01Z	2019-04-03T14:56:01Z	-35.78673123	149.1813752	865.305908	WGS84	E on Ryrie Hill Rd.	Helen Bothwell			Y	Good seed and leaves, big old tree
GOL0041	Eucalyptus melliodora	2019-04-03T15:20:34Z	2019-04-03T15:20:34Z	-35.79441877	149.1830167	876.120605	WGS84	E on Ryrie Hill Rd.	Helen Bothwell			Y	Seed a bit young/green
GOL0056	Eucalyptus melliodora	2019-07-04T13:25:39Z	2019-07-04T13:25:39Z	-34.88100406	149.6216107	701.162109	WGS84	Turn SW down Currawang Rd	Helen Bothwell			N	
GOL0057	Eucalyptus melliodora	2019-07-04T13:55:16Z	2019-07-04T13:55:16Z	-34.77965897	149.6830312	690.827637	WGS84	Just S of M31 exit for Goulburn, go SW down Mazamet Rd, only a few seeds, 5-valved	Helen Bothwell			Y	Got a few seeds, but not many, 5-valved
GOL0058	Eucalyptus melliodora	2019-07-04T15:50:46Z	2019-07-04T15:50:46Z	-34.5565892	149.5649045	868.430176	WGS84	NW out of Goulburn on Crookwell Rd, turn W down Pejar Rd	Helen Bothwell			N	LOTS of Emel along here, but main road and not many good places to stop; Pejar is a great little dirt rd; no seed - tree looks pretty rough
GOL0059	Eucalyptus melliodora	2019-07-04T16:40:24Z	2019-07-04T16:40:24Z	-34.62917958	149.5234976	751.630615	WGS84	Pejar Rd then S on Range Rd towards Goulburn, good quiet country rd,	Helen Bothwell			Y	Towards Crookwell seemed to get higher elevation, more bridgisiana and other peppermint-like bark, no Emel; GREAT seed tree, 7 umbels, 5-6 valved fruits
GOL0060	Eucalyptus melliodora	2019-07-04T17:05:36Z	2019-07-04T17:05:36Z	-34.67122455	149.5781598	768.694092	WGS84	Thompsons Lane E off Range Rd	Helen Bothwell			N	Lots of blakeleyii and polyanthemos now
NSW0001	Eucalyptus melliodora	2019-07-04T17:30:28Z	2019-07-04T17:30:28Z	-34.69864234	149.6065069	713.89917	WGS84	Pull off W of Range Rd at green Pomeroy Fire Brigade shed	Helen Bothwell			N	Only found 1 fruit, but 5-valved
NSW0002	Eucalyptus melliodora	2019-07-05T15:43:27Z	2019-07-05T15:43:27Z	-33.79039172	150.22171	657.422119	WGS84	From Blackheath in Blue Mnts take Shipley Rd W then Megalong Rd SW; tree at very end of dirt bush track, just inside Blue Mnts Nat'l Park by Green Gulley track? about 30' inside; ALA shows more trees but looks like they're either on a private farm or walking access along Nat'l Park trail	Helen Bothwell			Y	Big, old tree, good seed, big leaves and fruits; just dropping down to mid elevation remote farmland from wet rainforest with tree ferns; very healthy growth on this tree; Heavy mist/rain all day; mostly dense forest of other ssp., few Emel through here, at upper elevation and eastern extent of their range
NSW0003	Eucalyptus melliodora	2019-07-05T16:27:39Z	2019-07-05T16:27:39Z	-33.74848883	150.2361709	656.701172	WGS84	Going back N on Megalong Rd, W side of rd.	Helen Bothwell			N	Big, old Emel next to the tree sampled, but couldn't reach leaves; sampled younger tree right next to it
NSW0004	Eucalyptus melliodora	2019-07-05T17:39:19Z	2019-07-05T17:39:19Z	-33.58679077	150.2058728	784.315186	WGS84	Going W on A23 Great Western HWY, turn S on Coxs River Rd at Little Hartley	Helen Bothwell			Y	Good seed, lots of new development; most of ALA trees now on private property in this area
NSW0005	Eucalyptus melliodora	2019-07-06T12:05:15Z	2019-07-06T12:05:15Z	-33.1236643	150.0056215	716.30249	WGS84	Drive N from Lithgow on A23 to B55, at Capertee take Glen Davis Rd NE, at fork continue rt. on Glen Davis Rd	Helen Bothwell			Y	Trees very tall and straight through here, in denser forest, only 3 seeds
NSW0006	Eucalyptus melliodora	2019-07-06T12:24:08Z	2019-07-06T12:24:08Z	-33.11997442	150.034491	699.719971	WGS84	Continue ~1km, pullout on N side of rd; N side of rd is public here, S side is Gardens of Stone Nat'l Park; all samples are on N side	Helen Bothwell			Y	Lots of seed; Glen Davis/Wollemi Valley surrounded by high mesas, reminiscent of the US SW, but rolling farmland, still quite lush, open woodland
NSW0007	Eucalyptus melliodora	2019-07-06T12:56:42Z	2019-07-06T12:56:42Z	-33.13831503	150.109859	403.395874	WGS84	Continue on Glen Davis Rd, N side of rd	Helen Bothwell			Y	Good seed, moving out of dense forest into wide valley
NSW0008	Eucalyptus melliodora	2019-07-06T13:59:05Z	2019-07-06T13:59:05Z	-33.10924617	150.1912611	322.405396	WGS84	Continue on Glen Davis Rd, N side of rd	Helen Bothwell			Y	Lots of seed
NSW0009	Eucalyptus melliodora	2019-07-06T14:30:20Z	2019-07-06T14:30:20Z	-33.07784647	150.2113412	298.612915	WGS84	Turn N towards Glen Alice	Helen Bothwell			N	Just bloomed, too soon for seed
NSW0010	Eucalyptus melliodora	2019-07-06T14:45:00Z	2019-07-06T14:45:00Z	-33.07240946	150.2132123	306.784058	WGS84	Continue N	Helen Bothwell			Y	Fruits, 4-5 valved
NSW0011	Eucalyptus melliodora	2019-07-06T15:02:15Z	2019-07-06T15:02:15Z	-33.0363221	150.1634771	330.816895	WGS84	Continue N	Helen Bothwell			Y	Absolutely dripping w new fruit and dried flowers; not much seed, but will be heavy next year
NSW0012	Eucalyptus melliodora	2019-07-06T15:35:25Z	2019-07-06T15:35:25Z	-32.97420709	150.1042704	469.966675	WGS84	W side of road past Bogee	Helen Bothwell			N	Leaves only, old, v tall
NSW0013	Eucalyptus melliodora	2019-07-06T15:44:33Z	2019-07-06T15:44:33Z	-32.95507682	150.0824443	503.372192	WGS84	N side of Rd	Helen Bothwell			Y	Great seed tree! Low branch, easy access
NSW0014	Eucalyptus melliodora	2019-07-06T16:12:11Z	2019-07-06T16:12:11Z	-32.90411761	150.0378866	686.02124	WGS84	Continueing	Helen Bothwell			Y	Massive old tree, seed, black cluster of worms on one branch
NSW0015	Eucalyptus melliodora	2019-07-06T17:19:15Z	2019-07-06T17:19:15Z	-32.9797285	149.7962746	893.904785	WGS84	S on B55, at Ilford turn W on Goulburn-Ilford Rd, pull onto dirt frontage on N side of rd	Helen Bothwell			N	No seed
